Property,Field,Mown,Year,Date,Time ,Surveyor,Point,<50_Males,<50_Females,<50_Total,>50_Male,>50_Females,>50_Total,Total_Counts ,Notes
Holmes,South Field,N,2023,7/9/2023,10:00,Elias Vivas,A,0,0,0,0,0,0,0,
Holmes,South Field,N,2023,5/3/2023,10:15,Elias Vivas,B,0,0,0,0,0,0,0,
Holmes,South Field,N,2023,5/13/2023,5:50,Elias Vivas,B,0,0,0,2,1,3,3,
Holmes,South Field,N,2023,5/29/2023,9:59,Elias Vivas,B,0,0,0,0,0,0,0,
Holmes,South Field,N,2023,6/12/2023,9:15,Elias Vivas,B,1,0,1,0,0,0,1,
Holmes,South Field,N,2023,6/28/2023,9:45,Elias Vivas,B,1,0,1,0,0,0,1,
Holmes,South Field,N,2023,7/9/2023,10:15,Elias Vivas,B,0,0,0,0,0,0,0,
Holmes,South Field,N,2023,5/3/2023,10:30,Elias Vivas,C,0,0,0,0,0,0,0,
Holmes,South Field,N,2023,5/13/2023,6:05,Elias Vivas,C,0,0,0,1,0,1,1,
Holmes,South Field,N,2023,5/29/2023,10:05,Elias Vivas,C,0,0,0,0,0,0,0,
Holmes,South Field,N,2023,6/12/2023,9:25,Elias Vivas,C,1,0,1,0,0,0,1,
Holmes,South Field,N,2023,6/28/2023,10:00,Elias Vivas,C,0,0,0,0,0,0,0,
Holmes,South Field,N,2023,7/9/2023,10:25,Elias Vivas,C,0,0,0,0,0,0,0,
Jewell Hill,Nut Orchard,N,2023,5/2/2023,9:25,Bob Kitchen,A,0,0,0,0,0,0,0,
Jewell Hill,Nut Orchard,N,2023,5/6/2023,7:20,Neal Ogle,A,0,0,0,0,0,0,0,
Jewell Hill,Nut Orchard,N,2023,5/9/2023,7:08,Gail Coffey,A,0,0,0,0,0,0,0,
Jewell Hill,Nut Orchard,N,2023,5/11/2023,6:33,Bill Lafley,A,0,0,0,1,0,1,1,
Jewell Hill,Nut Orchard,N,2023,5/18/2023,7:42,Neal Ogle,A,0,0,0,0,0,0,0,
Jewell Hill,Nut Orchard,N,2023,5/22/2023,9:00,Bob Kitchen,A,1,0,1,1,0,1,2,
Jewell Hill,Nut Orchard,N,2023,5/25/2023,6:16,Bill Lafley,A,0,0,0,0,0,0,0,
Jewell Hill,Nut Orchard,N,2023,5/30/2023,8:50,Bob Kitchen,A,0,0,0,1,0,1,1,
Jewell Hill,Nut Orchard,Y,2023,6/6/2023,6:40,Bill Lafley,A,1,0,1,0,0,0,1,
Jewell Hill,Nut Orchard,Y,2023,6/8/2023,9:05,Bob Kitchen,A,0,0,0,0,0,0,0,
Jewell Hill,Nut Orchard,Y,2023,6/14/2023,8:40,Bob Kitchen,A,0,0,0,0,0,0,0,
Jewell Hill,Nut Orchard,Y,2023,6/15/2023,7:50,Neal Ogle,A,0,0,0,0,0,0,0,
Jewell Hill,Nut Orchard,Y,2023,6/20/2023,7:40,Bob Kitchen,A,0,0,0,2,0,2,2,
Jewell Hill,Nut Orchard,Y,2023,6/26/2023,9:00,Bob Kitchen,A,0,0,0,1,0,1,1,
Jewell Hill,Nut Orchard,Y,2023,7/5/2023,6:18,Bill Lafley,A,0,0,0,0,0,0,0,
Jewell Hill,Nut Orchard,Y,2023,7/12/2023,7:45,Bob Kitchen,A,0,0,0,0,0,0,0,
Jewell Hill,Nut Orchard,Y,2023,7/19/2023,8:35,Bob Kitchen,A,0,0,0,0,0,0,0,
Jewell Hill,Nut Orchard,Y,2023,7/21/2023,7:08,Neal Ogle,A,N/A,N/A,25,0,0,0,25,*bobo in unown section in front of parkinglot fence
Jewell Hill,Nut Orchard,Y,2023,7/23/2023,6:42,Bill Lafley,A,0,0,0,0,0,0,0,
Jewell Hill,Nut Orchard,Y,2023,7/25/2023,8:40,Bob Kitchen,A,0,0,0,0,0,0,0,
Jewell Hill,Barn Pasture,N,2023,5/2/2023,9:30,Bob Kitchen,B,0,0,0,0,0,0,0,
Jewell Hill,Barn Pasture,N,2023,5/6/2023,7:30,Neal Ogle,B,0,0,0,0,0,0,0,
Jewell Hill,Barn Pasture,N,2023,5/9/2023,7:17,Gail Coffey,B,2,0,2,0,0,0,2,
Jewell Hill,Barn Pasture,N,2023,5/11/2023,6:42,Bill Lafley,B,2,0,2,0,0,0,2,
Jewell Hill,Barn Pasture,N,2023,5/18/2023,7:57,Neal Ogle,B,0,0,0,0,0,0,0,
Jewell Hill,Barn Pasture,N,2023,5/22/2023,9:15,Bob Kitchen,B,1,0,1,1,0,1,2,
Jewell Hill,Barn Pasture,N,2023,5/25/2023,6:26,Bill Lafley,B,2,0,2,0,0,0,2,
Jewell Hill,Barn Pasture,N,2023,5/30/2023,8:40,Bob Kitchen,B,1,1,2,2,0,2,4,
Jewell Hill,Barn Pasture,N,2023,6/6/2023,6:47,Bill Lafley,B,1,0,1,0,0,0,1,
Jewell Hill,Barn Pasture,N,2023,6/8/2023,8:55,Bob Kitchen,B,2,1,3,0,0,0,3,
Jewell Hill,Barn Pasture,N,2023,6/14/2023,8:30,Bob Kitchen,B,0,1,1,0,0,0,1,
Jewell Hill,Barn Pasture,N,2023,6/15/2023,7:32,Neal Ogle,B,3,2,5,0,0,0,5,
Jewell Hill,Barn Pasture,N,2023,6/20/2023,7:30,Bob Kitchen,B,2,1,3,0,0,0,3,
Jewell Hill,Barn Pasture,N,2023,6/26/2023,8:50,Bob Kitchen,B,3,0,3,0,0,0,3,
Jewell Hill,Barn Pasture,N,2023,7/5/2023,6:26,Bill Lafley,B,2,1,3,0,0,0,3,
Jewell Hill,Barn Pasture,N,2023,7/12/2023,7:40,Bob Kitchen,B,0,1,1,3,0,5,6,* 2 potential young beyon 50m
Jewell Hill,Barn Pasture,N,2023,7/19/2023,7:30,Bob Kitchen,B,0,0,0,0,0,0,0,
Jewell Hill,Barn Pasture,N,2023,7/21/2023,6:55,Neal Ogle,B,N/A,N/A,13,0,0,0,13,
Jewell Hill,Barn Pasture,N,2023,7/23/2023,6:50,Bill Lafley,B,N/A,N/A,12,0,0,0,12,"*Mixed Flock M,F,J"
Jewell Hill,Barn Pasture,N,2023,7/25/2023,8:45,Bob Kitchen,B,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,N,2023,5/2/2023,8:00,Bob Kitchen,C,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,N,2023,5/6/2023,7:50,Neal Ogle,C,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,N,2023,5/9/2023,7:28,Gail Coffey,C,1,0,1,0,0,0,1,
Jewell Hill,Caswell/Windmill,N,2023,5/11/2023,6:52,Bill Lafley,C,3,0,3,0,0,0,3,
Jewell Hill,Caswell/Windmill,N,2023,5/18/2023,8:15,Neal Ogle,C,0,0,0,2,0,2,2,
Jewell Hill,Caswell/Windmill,N,2023,5/22/2023,7:30,Bob Kitchen,C,2,0,2,0,0,0,2,
Jewell Hill,Caswell/Windmill,N,2023,5/25/2023,6:35,Bill Lafley,C,0,0,0,2,0,2,2,
Jewell Hill,Caswell/Windmill,N,2023,5/30/2023,7:35,Bob Kitchen,C,1,0,1,0,0,0,1,
Jewell Hill,Caswell/Windmill,West of C Mowed (note that it had the most Bobolinks),2023,6/6/2023,6:56,Bill Lafley,C,1,0,1,0,0,0,1,
Jewell Hill,Caswell/Windmill,Y,2023,6/8/2023,7:40,Bob Kitchen,C,1,0,1,0,0,0,1,
Jewell Hill,Caswell/Windmill,Y,2023,6/14/2023,7:30,Bob Kitchen,C,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Y,2023,6/20/2023,9:05,Bob Kitchen,C,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Y,2023,6/26/2023,7:40,Bob Kitchen,C,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Y,2023,7/5/2023,6:36,Bill Lafley,C,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Y,2023,7/12/2023,8:55,Bob Kitchen,C,0,0,0,0,0,15,15,* Saw large flock of 15 bobos in adjacent field
Jewell Hill,Caswell/Windmill,Partly,2023,7/19/2023,7:40,Bob Kitchen,C,N/A,N/A,25,0,0,0,25,"*25 mixed flock (m,f,j) in unmown portion of field"
Jewell Hill,Caswell/Windmill,Y,2023,7/21/2023,N/A,Neal Ogle,C,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Partly,2023,7/23/2023,6:59,Bill Lafley,C,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Partly,2023,7/25/2023,7:40,Bob Kitchen,C,N/A,N/A,17,0,0,0,17,"*Flock of 17 M,F,J in unmown section of C"
Jewell Hill,Caswell/Windmill,N,2023,5/2/2023,8:08,Bob Kitchen,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,N,2023,5/6/2023,8:00,Neal Ogle,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,N,2023,5/9/2023,7:37,Gail Coffey,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,N,2023,5/11/2023,7:02,Bill Lafley,D,1,0,1,0,0,0,1,
Jewell Hill,Caswell/Windmill,N,2023,5/18/2023,8:28,Neal Ogle,D,1,0,1,0,0,0,1,
Jewell Hill,Caswell/Windmill,N,2023,5/22/2023,7:40,Bob Kitchen,D,1,0,1,0,0,0,1,
Jewell Hill,Caswell/Windmill,N,2023,5/25/2023,6:45,Bill Lafley,D,1,0,1,0,0,0,1,
Jewell Hill,Caswell/Windmill,N,2023,5/30/2023,7:40,Bob Kitchen,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Partly,2023,6/6/2023,7:02,Bill Lafley,D,2,1,3,0,0,0,3,
Jewell Hill,Caswell/Windmill,Y,2023,6/8/2023,7:45,Bob Kitchen,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Y,2023,6/14/2023,7:35,Bob Kitchen,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Y,2023,6/15/2023,8:10,Neal Ogle,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Y,2023,6/20/2023,8:20,Bob Kitchen,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Y,2023,6/26/2023,7:55,Bob Kitchen,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Y,2023,7/5/2023,6:42,Bill Lafley,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Y,2023,7/12/2023,8:25,Bob Kitchen,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Y,2023,7/19/2023,7:45,Bob Kitchen,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Y,2023,7/21/2023,7:25,Neal Ogle,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Y,2023,7/23/2023,7:06,Bill Lafley,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Windmill,Y,2023,7/25/2023,7:50,Bob Kitchen,D,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,N,2023,5/2/2023,8:15,Bob Kitchen,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,N,2023,5/6/2023,8:10,Neal Ogle,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,N,2023,5/9/2023,7:45,Gail Coffey,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,N,2023,5/11/2023,7:07,Bill Lafley,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,N,2023,5/18/2023,9:25,Neal Ogle,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,N,2023,5/22/2023,8:15,Bob Kitchen,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,N,2023,5/25/2023,6:53,Bill Lafley,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,N,2023,5/30/2023,7:50,Bob Kitchen,E,2,1,3,0,0,0,3,
Jewell Hill,Caswell/Willard,N,2023,6/6/2023,7:10,Bill Lafley,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,Y,2023,6/8/2023,7:50,Bob Kitchen,E,1,1,2,0,0,0,2,
Jewell Hill,Caswell/Willard,Y,2023,6/14/2023,7:40,Bob Kitchen,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,Y,2023,6/20/2023,8:30,Bob Kitchen,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,Y,2023,6/26/2023,8:00,Bob Kitchen,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,Y,2023,7/5/2023,6:49,Bill Lafley,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,Y,2023,7/12/2023,8:30,Bob Kitchen,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,Y,2023,7/19/2023,7:55,Bob Kitchen,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,Y,2023,7/23/2023,7:13,Bill Lafley,E,0,0,0,0,0,0,0,
Jewell Hill,Caswell/Willard,Y,2023,7/25/2023,7:55,Bob Kitchen,E,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,N,2023,5/2/2023,8:35,Bob Kitchen,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,N,2023,5/9/2023,8:45,Gail Coffey,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,N,2023,5/11/2023,7:19,Bill Lafley,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,N,2023,5/18/2023,9:15,Neal Ogle,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,N,2023,5/22/2023,8:00,Bob Kitchen,F,0,0,0,1,0,1,1,
Jewell Hill,Fox Pasture,N,2023,5/25/2023,7:08,Bill Lafley,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,N,2023,5/30/2023,8:10,Bob Kitchen,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,N,2023,6/6/2023,7:27,Bill Lafley,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,N,2023,6/8/2023,8:15,Bob Kitchen,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,Y,2023,6/14/2023,7:55,Bob Kitchen,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,Y,2023,6/20/2023,8:45,Bob Kitchen,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,Y,2023,6/26/2023,8:15,Bob Kitchen,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,Y,2023,7/5/2023,7:01,Bill Lafley,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,Y,2023,7/12/2023,8:40,Bob Kitchen,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,Y,2023,7/19/2023,8:40,Bob Kitchen,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,Y,2023,7/23/2023,7:29,Bill Lafley,F,0,0,0,0,0,0,0,
Jewell Hill,Fox Pasture,Y,2023,7/25/2023,8:10,Bob Kitchen,F,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Lupine,N,2023,5/2/2023,8:50,Bob Kitchen,G,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Lupine,N,2023,5/6/2023,8:20,Neal Ogle,G,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Lupine,N,2023,5/9/2023,7:57,Gail Coffey,G,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Lupine,N,2023,5/11/2023,7:36,Bill Lafley,G,3,0,3,0,0,0,3,
Jewell Hill,Knoll/Lupine,N,2023,5/18/2023,9:40,Neal Ogle,G,0,0,0,2,0,2,2,
Jewell Hill,Knoll/Lupine,N,2023,5/22/2023,8:30,Bob Kitchen,G,0,0,0,1,0,1,1,
Jewell Hill,Knoll/Lupine,N,2023,5/25/2023,7:32,Bill Lafley,G,1,0,1,2,0,2,3,
Jewell Hill,Knoll/Lupine,N,2023,5/30/2023,8:30,Bob Kitchen,G,1,0,1,1,0,1,2,
Jewell Hill,Knoll/Lupine,Partially (Just Knoll),2023,6/6/2023,7:45,Bill Lafley,G,1,1,2,2,0,2,4,
Jewell Hill,Knoll/Lupine,Partly,2023,6/8/2023,8:35,Bob Kitchen,G,3,1,4,0,0,0,4,
Jewell Hill,Knoll/Lupine,Partly,2023,6/14/2023,8:10,Bob Kitchen,G,0,0,0,3,0,3,3,
Jewell Hill,Knoll/Lupine,Partly,2023,6/20/2023,8:00,Bob Kitchen,G,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Lupine,Partly,2023,6/26/2023,8:30,Bob Kitchen,G,2,2,4,2,2,4,8,*Potential for Female Counts to Be Imm. Bobo
Jewell Hill,Knoll/Lupine,Partly,2023,7/5/2023,7:18,Bill Lafley,G,2,1,3,0,0,0,3,*In Unmown Section
Jewell Hill,Knoll/Lupine,Partly,2023,7/12/2023,8:05,Bob Kitchen,G,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Lupine,Partly,2023,7/19/2023,8:25,Bob Kitchen,G,1,0,1,0,0,0,1,
Jewell Hill,Knoll/Lupine,Partly,2023,7/23/2023,7:43,Bill Lafley,G,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Lupine,Partly,2023,7/25/2023,8:25,Bob Kitchen,G,0,0,0,0,0,0,0,
Jewell Hill,Lupine,N,2023,5/2/2023,9:15,Bob Kitchen,H,0,0,0,0,0,0,0,
Jewell Hill,Lupine,N,2023,5/6/2023,8:45,Neal Ogle,H,0,0,0,0,0,0,0,
Jewell Hill,Lupine,N,2023,5/9/2023,8:26,Gail Coffey,H,0,0,0,0,0,0,0,
Jewell Hill,Lupine,N,2023,5/11/2023,7:52,Bill Lafley,H,2,0,2,0,0,0,2,
Jewell Hill,Lupine,N,2023,5/18/2023,9:55,Neal Ogle,H,0,0,0,0,0,0,0,
Jewell Hill,Lupine,N,2023,5/22/2023,8:55,Bob Kitchen,H,2,0,2,1,0,1,3,
Jewell Hill,Lupine,N,2023,5/25/2023,7:41,Bill Lafley,H,0,0,0,0,0,0,0,
Jewell Hill,Lupine,N,2023,5/30/2023,8:55,Bob Kitchen,H,0,0,0,0,0,0,0,
Jewell Hill,Lupine,N,2023,6/6/2023,8:08,Bill Lafley,H,1,0,1,0,0,0,1,
Jewell Hill,Lupine,N,2023,6/8/2023,9:15,Bob Kitchen,H,1,1,2,1,0,1,3,
Jewell Hill,Lupine,N,2023,6/14/2023,8:45,Bob Kitchen,H,2,0,2,0,0,0,2,
Jewell Hill,Lupine,N,2023,6/15/2023,8:30,Neal Ogle,H,1,1,2,0,0,0,2,
Jewell Hill,Lupine,N,2023,6/20/2023,8:20,Bob Kitchen,H,3,1,4,0,0,0,4,
Jewell Hill,Lupine,N,2023,6/26/2023,9:05,Bob Kitchen,H,2,0,2,0,0,0,2,
Jewell Hill,Lupine,N,2023,7/5/2023,7:37,Bill Lafley,H,2,3,5,0,0,0,5,
Jewell Hill,Lupine,N,2023,7/12/2023,8:15,Bob Kitchen,H,1,0,1,1,1,2,3,
Jewell Hill,Lupine,Partly,2023,7/19/2023,8:45,Bob Kitchen,H,1,0,1,0,0,0,1,
Jewell Hill,Lupine,Partly,2023,7/23/2023,8:10,Bill Lafley,H,1,1,2,0,0,0,2,
Jewell Hill,Lupine,Y,2023,7/25/2023,8:30,Bob Kitchen,H,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Wildcat,N,2023,5/2/2023,9:00,Bob Kitchen,I,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Wildcat,N,2023,5/6/2023,8:30,Neal Ogle,I,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Wildcat,N,2023,5/9/2023,8:06,Gail Coffey,I,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Wildcat,N,2023,5/22/2023,8:35,Bob Kitchen,I,1,1,2,2,0,2,4,
Jewell Hill,Knoll/Wildcat,N,2023,5/25/2023,7:51,Bill Lafley,I,1,0,1,0,0,0,1,
Jewell Hill,Knoll/Wildcat,N,2023,5/30/2023,8:35,Bob Kitchen,I,1,1,2,0,0,0,2,
Jewell Hill,Knoll/Wildcat,Partially (Just Knoll),2023,6/6/2023,7:54,Bill Lafley,I,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Wildcat,Y,2023,6/8/2023,8:45,Bob Kitchen,I,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Wildcat,Y,2023,6/14/2023,8:20,Bob Kitchen,I,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Wildcat,Y,2023,6/20/2023,8:45,Bob Kitchen,I,0,1,1,0,0,0,1,
Jewell Hill,Knoll/Wildcat,Y,2023,6/26/2023,8:40,Bob Kitchen,I,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Wildcat,Y,2023,7/5/2023,7:25,Bill Lafley,I,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Wildcat,Y,2023,7/12/2023,N/A,Bob Kitchen,I,0,0,0,0,0,0,0,
Jewell Hill,Knoll/Wildcat,Y,2023,7/23/2023,7:56,Bill Lafley,I,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle ,N,2023,5/6/2023,5:56,Chris Durlacher,A,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,Y,2023,5/12/2023,5:48,Chris Durlacher,A,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,5/7/2023,N/A,Rajan Desai,A,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,5/14/2023,N/A,Rajan Desai,A,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,5/20/2023,7:05,Rajan Desai,A,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,Y,2023,5/10/2023,N/A,Kathy Porter,A,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,Y,2023,5/18/2023,8:08,Kathy Porter,A,0,0,0,1,0,1,1,
Moose Hill Farm,Lower Middle,Y,2023,5/29/2023,8:10,Kathy Porter,A,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,5/27/2023,6:06,Chris Durlacher,A,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,Y,2023,6/8/2023,8:13,Kathy Porter,A,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,Y,2023,7/9/2023,7:01,Chris Durlacher,A,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,5/6/2023,6:05,Chris Durlacher,B,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,Y,2023,5/12/2023,6:00,Chris Durlacher,B,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,5/7/2023,N/A,Rajan Desai,B,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,5/14/2023,7:20,Rajan Desai,B,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,5/20/2023,7:15,Rajan Desai,B,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,Y,2023,5/10/2023,N/A,Kathy Porter,B,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,Y,2023,5/18/2023,8:18,Kathy Porter,B,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,5/6/2023,6:16,Chris Durlacher,C,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,Y,2023,5/12/2023,6:08,Chris Durlacher,C,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,5/7/2023,8:30,Rajan Desai,C,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,5/14/2023,7:30,Rajan Desai,C,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,5/20/2023,7:25,Rajan Desai,C,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,Y,2023,5/10/2023,N/A,Kathy Porter,C,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,Y,2023,5/18/2023,7:45,Kathy Porter,C,0,0,0,2,0,2,2,
Moose Hill Farm,Lower Middle,Y,2023,5/29/2023,7:50,Kathy Porter,C,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,5/27/2023,6:35,Chris Durlacher,C,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,6/8/2023,7:50,Kathy Porter,C,0,0,0,0,0,0,0,
Moose Hill Farm,Lower Middle,N,2023,7/9/2023,7:21,Chris Durlacher,C,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle,N,2023,5/6/2023,6:20,Chris Durlacher,D,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle,N,2023,5/12/2023,6:18,Chris Durlacher,D,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle,N,2023,5/7/2023,8:15,Rajan Desai,D,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle,N,2023,5/14/2023,8:00,Rajan Desai,D,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle,N,2023,5/20/2023,8:00,Rajan Desai,D,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle,Y,2023,5/10/2023,N/A,Kathy Porter,D,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle,Y,2023,5/18/2023,7:35,Kathy Porter,D,0,0,0,1,0,1,1,
Moose Hill Farm,Upper Middle,Y,2023,5/29/2023,7:40,Kathy Porter,D,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle,N,2023,5/27/2023,6:44,Chris Durlacher,D,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle,N,2023,6/8/2023,7:31,Kathy Porter,D,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle,N,2023,7/9/2023,7:29,Chris Durlacher,D,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle/South,N,2023,5/6/2023,6:35,Chris Durlacher,E,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle/South,N,2023,5/12/2023,6:28,Chris Durlacher,E,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle/South,N,2023,5/7/2023,7:45,Rajan Desai,E,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle/South,N,2023,5/14/2023,7:50,Rajan Desai,E,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle/South,N,2023,5/20/2023,7:40,Rajan Desai,E,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle/South,Y,2023,5/10/2023,N/A,Kathy Porter,E,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle/South,Y,2023,5/18/2023,7:25,Kathy Porter,E,0,0,0,2,0,2,2,
Moose Hill Farm,Upper Middle/South,Y,2023,5/29/2023,7:30,Kathy Porter,E,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle/South,N,2023,5/27/2023,6:51,Chris Durlacher,E,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle/South,Y,2023,6/8/2023,7:43,Kathy Porter,E,0,0,0,0,0,0,0,
Moose Hill Farm,Upper Middle/South,Y,2023,7/9/2023,7:36,Chris Durlacher,E,0,0,0,0,0,0,0,
Moose Hill Farm,South,N,2023,5/6/2023,6:50,Chris Durlacher,F,0,0,0,0,0,0,0,
Moose Hill Farm,South,N,2023,5/12/2023,6:40,Chris Durlacher,F,0,0,0,0,0,0,0,
Moose Hill Farm,South,N,2023,5/7/2023,N/A,Rajan Desai,F,0,0,0,0,0,0,0,
Moose Hill Farm,South,N,2023,5/14/2023,N/A,Rajan Desai,F,0,0,0,0,0,0,0,
Moose Hill Farm,South,N,2023,5/20/2023,N/A,Rajan Desai,F,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
Moose Hill Farm,South,N,2023,5/27/2023,6:59,Chris Durlacher,F,0,0,0,0,0,0,0,
